Date,GLD,QQQ,SPY,TLT
2018-10-04,113.4800033569336,173.63836669921875,257.42388916015625,91.49237823486328
2018-10-05,113.80000305175781,171.5152587890625,255.9832000732422,90.70597076416016
2018-10-08,112.54000091552734,170.46803283691406,255.9832000732422,90.40108489990234
2018-10-09,112.5999984741211,171.02017211914062,255.60958862304688,91.31583404541016
2018-10-10,112.87999725341797,163.4988250732422,247.51611328125,91.06708526611328
2018-10-11,115.77999877929688,161.470947265625,242.064208984375,92.1744384765625
2018-10-12,115.2300033569336,165.9646759033203,245.426025390625,91.85346984863281
2018-10-15,116.0,163.9558563232422,244.04742431640625,91.8133544921875
2018-10-16,115.80000305175781,168.72569274902344,249.3839111328125,92.02198028564453
2018-10-17,115.79000091552734,168.79234313964844,249.42823791503906,91.47633361816406
2018-10-18,115.91999816894531,164.87930297851562,245.82630920410156,91.44420623779297
2018-10-19,116.01000213623047,164.7270050048828,245.69293212890625,91.24359130859375
2018-10-22,115.70999908447266,165.57431030273438,244.590087890625,91.12324523925781
2018-10-23,116.38999938964844,164.96502685546875,243.34490966796875,91.412109375
2018-10-24,116.66000366210938,157.4151153564453,235.97195434570312,92.10222625732422
2018-10-25,116.4000015258789,162.86093139648438,240.20535278320312,91.7170639038086
2018-10-26,116.7699966430664,158.67185974121094,235.98081970214844,92.27071380615234
2018-10-29,116.30999755859375,155.40623474121094,234.67344665527344,92.06207275390625
2018-10-30,115.80000305175781,157.96734619140625,238.15089416503906,91.6047134399414
2018-10-31,115.1500015258789,161.68043518066406,240.694580078125,91.13932800292969
2018-11-01,116.62999725341797,163.8130340576172,243.25601196289062,91.2237548828125
2018-11-02,116.6500015258789,161.26145935058594,241.815185546875,90.0896224975586
2018-11-05,116.37000274658203,160.861572265625,243.1492156982422,90.44351196289062
2018-11-06,116.04000091552734,162.08026123046875,244.68792724609375,90.38722229003906
2018-11-07,116.02999877929688,167.164306640625,249.92645263671875,90.50788116455078
2018-11-08,115.77999877929688,166.0980224609375,249.47276306152344,90.49983215332031
2018-11-09,114.4800033569336,163.29891967773438,247.0358123779297,91.17549896240234
2018-11-12,113.66000366210938,158.357666015625,242.41993713378906,91.7707290649414
2018-11-13,113.69999694824219,158.4909210205078,241.96632385253906,91.71440887451172
2018-11-14,114.63999938964844,157.28179931640625,240.31219482421875,91.7707290649414
2018-11-15,114.7699966430664,160.03329467773438,242.8202362060547,91.73053741455078
2018-11-16,115.62000274658203,159.47158813476562,243.45166015625,92.26140594482422
2018-11-19,115.66999816894531,154.2922821044922,239.3337860107422,92.518798828125
2018-11-20,115.66999816894531,151.53131103515625,234.9046630859375,92.55098724365234
2018-11-21,115.86000061035156,152.68333435058594,235.7051239013672,92.518798828125
2018-11-23,115.7699966430664,151.5789031982422,234.13088989257812,92.61531066894531
2018-11-26,115.63999938964844,155.08250427246094,237.9108123779297,92.40621948242188
2018-11-27,114.94999694824219,155.60621643066406,238.711181640625,92.51073455810547
2018-11-28,115.37999725341797,160.6140899658203,244.2075958251953,92.06031036376953
2018-11-29,115.73999786376953,160.0904541015625,243.6739959716797,92.42227172851562
2018-11-30,115.54000091552734,161.2519073486328,245.1592254638672,92.76812744140625
2018-12-03,116.41000366210938,164.07009887695312,248.40545654296875,93.42684936523438
2018-12-04,117.12000274658203,157.77688598632812,240.3566131591797,94.99095916748047
2018-12-06,117.13999938964844,158.89085388183594,239.99191284179688,95.28926086425781
2018-12-07,118.08999633789062,153.64491271972656,234.41551208496094,95.46665954589844
2018-12-10,117.68000030517578,155.25390625,234.8601837158203,95.86167907714844
2018-12-11,117.54000091552734,155.76803588867188,234.91351318359375,95.84558868408203
2018-12-12,117.79000091552734,157.13900756835938,236.0963897705078,95.41826629638672
2018-12-13,117.52999877929688,157.18661499023438,236.01637268066406,95.1925277709961
2018-12-14,117.05999755859375,153.3592987060547,231.6583709716797,95.5230484008789
2018-12-17,117.87000274658203,149.88421630859375,227.11361694335938,96.07938385009766
2018-12-18,118.1500015258789,150.8267822265625,226.8646240234375,96.65475463867188
2018-12-19,117.43000030517578,147.12326049804688,223.46714782714844,97.93164825439453
2018-12-20,119.23999786376953,144.99058532714844,219.82955932617188,97.5760498046875
